timestamp,node_id,counter,soil_pct,raw_data,payload_bytes,rssi,snr,rtt_cloud_ms,decision_latency_ms,jitter_ms,missing_packets,cpu_percent,ram_percent,node_batt_pct,node_current_ma,gateway_batt_pct,gateway_current_ma
2026-04-14T18:42:45.523775,node1,15527,92,"NODE1,15527,390,92",18,-41,13.25,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T18:42:46.119495,node2,10532,94,"NODE2,10532,378,94",18,-47,13.0,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T18:42:53.271139,node1,15528,92,"NODE1,15528,389,92",18,-41,13.25,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:42:58.053356,node2,10533,95,"NODE2,10533,375,95",18,-47,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:43:01.985535,node1,15529,91,"NODE1,15529,392,91",18,-41,13.5,,15.0,0,0,3.9,17.1,0,0,91,0.0
2026-04-14T18:43:09.986563,node2,10534,94,"NODE2,10534,378,94",18,-47,13.75,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:43:12.622268,node1,15530,92,"NODE1,15530,389,92",18,-41,13.75,,15.0,0,0,5.5,17.1,0,0,91,0.0
2026-04-14T18:43:22.299924,node1,15531,92,"NODE1,15531,389,92",18,-41,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T18:43:25.163055,node2,10535,93,"NODE2,10535,383,93",18,-47,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:43:31.971397,node1,15532,92,"NODE1,15532,390,92",18,-40,13.25,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:43:39.254475,node2,10536,94,"NODE2,10536,377,94",18,-48,13.5,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T18:43:41.650363,node1,15533,92,"NODE1,15533,389,92",18,-40,13.75,,15.0,0,0,0.5,17.3,0,0,91,0.0
2026-04-14T18:43:51.190527,node2,10537,95,"NODE2,10537,375,95",18,-47,12.75,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:43:52.284745,node1,15534,92,"NODE1,15534,390,92",18,-41,13.75,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:44:01.961186,node1,15535,91,"NODE1,15535,391,91",18,-41,13.25,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:44:06.364008,node2,10538,95,"NODE2,10538,372,95",18,-47,13.5,,15.0,0,0,3.6,17.1,0,0,91,0.0
2026-04-14T18:44:09.710444,node1,15536,92,"NODE1,15536,390,92",18,-41,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:44:18.297021,node2,10539,96,"NODE2,10539,368,96",18,-47,13.25,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T18:44:19.385357,node1,15537,91,"NODE1,15537,391,91",18,-40,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:44:29.059580,node1,15538,92,"NODE1,15538,389,92",18,-40,13.75,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:44:31.315138,node2,10540,94,"NODE2,10540,377,94",18,-47,14.0,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T18:44:39.696391,node1,15539,91,"NODE1,15539,392,91",18,-40,12.75,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T18:44:44.322747,node2,10541,94,"NODE2,10541,376,94",18,-47,12.25,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T18:44:50.334368,node1,15540,91,"NODE1,15540,391,91",18,-41,13.5,,15.0,0,0,2.5,17.1,0,0,91,0.0
2026-04-14T18:44:58.418627,node2,10542,94,"NODE2,10542,380,94",18,-47,13.25,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T18:45:00.013992,node1,15541,91,"NODE1,15541,391,91",18,-40,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:45:10.647009,node1,15542,92,"NODE1,15542,390,92",18,-40,13.5,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T18:45:11.430270,node2,10543,95,"NODE2,10543,375,95",18,-47,13.0,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:45:21.287360,node1,15543,92,"NODE1,15543,390,92",18,-40,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:45:25.526991,node2,10544,94,"NODE2,10544,376,94",18,-47,13.0,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:45:29.034776,node1,15544,92,"NODE1,15544,389,92",18,-39,14.0,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T18:45:39.674473,node1,15545,92,"NODE1,15545,388,92",18,-40,13.75,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T18:45:40.700224,node2,10545,95,"NODE2,10545,375,95",18,-47,13.25,,15.0,0,0,9.7,17.1,0,0,91,0.0
2026-04-14T18:45:49.348217,node1,15546,92,"NODE1,15546,388,92",18,-41,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:45:54.796245,node2,10546,94,"NODE2,10546,377,94",18,-48,13.5,,15.0,0,0,2.7,17.0,0,0,91,0.0
2026-04-14T18:45:58.064096,node1,15547,91,"NODE1,15547,391,91",18,-40,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:46:05.811872,node1,15548,91,"NODE1,15548,391,91",18,-41,13.25,,15.0,0,0,2.2,17.0,0,0,91,0.0
2026-04-14T18:46:09.967383,node2,10547,95,"NODE2,10547,375,95",18,-47,13.0,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:46:14.523060,node1,15549,92,"NODE1,15549,390,92",18,-41,13.75,,15.0,0,0,3.4,17.0,0,0,91,0.0
2026-04-14T18:46:22.982145,node2,10548,95,"NODE2,10548,375,95",18,-47,13.5,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T18:46:25.162478,node1,15550,91,"NODE1,15550,391,91",18,-40,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:46:33.873576,node1,15551,92,"NODE1,15551,390,92",18,-40,13.5,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T18:46:38.154264,node2,10549,95,"NODE2,10549,375,95",18,-47,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:46:44.513829,node1,15552,91,"NODE1,15552,391,91",18,-41,13.0,,15.0,0,0,2.5,17.1,0,0,91,0.0
2026-04-14T18:46:51.168707,node2,10550,94,"NODE2,10550,377,94",18,-47,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:46:55.149865,node1,15553,92,"NODE1,15553,390,92",18,-40,13.5,,15.0,0,0,3.9,17.1,0,0,91,0.0
2026-04-14T18:47:02.901346,node1,15554,92,"NODE1,15554,389,92",18,-40,12.75,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:47:03.102552,node2,10551,94,"NODE2,10551,379,94",18,-47,14.0,,15.0,0,0,3.7,17.1,0,0,91,0.0
2026-04-14T18:47:12.574992,node1,15555,92,"NODE1,15555,390,92",18,-40,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:47:15.035447,node2,10552,95,"NODE2,10552,374,95",18,-47,13.0,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T18:47:22.250392,node1,15556,91,"NODE1,15556,393,91",18,-41,13.25,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:47:29.128956,node2,10553,94,"NODE2,10553,379,94",18,-48,13.25,,15.0,0,0,2.4,17.1,0,0,91,0.0
2026-04-14T18:47:30.964367,node1,15557,92,"NODE1,15557,390,92",18,-41,13.25,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T18:47:41.065080,node2,10554,94,"NODE2,10554,380,94",18,-46,13.5,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T18:47:41.603365,node1,15558,92,"NODE1,15558,389,92",18,-40,13.5,,15.0,0,0,0.0,17.0,0,0,91,0.0
2026-04-14T18:47:49.352755,node1,15559,92,"NODE1,15559,390,92",18,-40,13.25,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:47:55.159850,node2,10555,93,"NODE2,10555,383,93",18,-46,13.5,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:47:59.989197,node1,15560,91,"NODE1,15560,391,91",18,-40,14.0,,15.0,0,0,3.3,17.0,0,0,91,0.0
2026-04-14T18:48:08.194529,node2,10556,94,"NODE2,10556,378,94",18,-47,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:48:09.664086,node1,15561,92,"NODE1,15561,390,92",18,-41,13.0,,15.0,0,0,10.1,17.1,0,0,91,0.0
2026-04-14T18:48:20.105082,node2,10557,94,"NODE2,10557,378,94",18,-47,13.75,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T18:48:20.302080,node1,15562,91,"NODE1,15562,392,91",18,-40,13.75,,15.0,0,0,1.3,17.1,0,0,91,0.0
2026-04-14T18:48:29.015763,node1,15563,92,"NODE1,15563,389,92",18,-40,13.0,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:48:35.279144,node2,10558,95,"NODE2,10558,375,95",18,-47,13.0,,15.0,0,0,2.4,17.0,0,0,91,0.0
2026-04-14T18:48:38.691070,node1,15564,91,"NODE1,15564,392,91",18,-41,13.25,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T18:48:47.407202,node1,15565,91,"NODE1,15565,391,91",18,-40,13.5,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T18:48:50.452660,node2,10559,94,"NODE2,10559,378,94",18,-48,13.5,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:48:56.116577,node1,15566,92,"NODE1,15566,389,92",18,-41,13.25,,15.0,0,0,2.7,17.1,0,0,91,0.0
2026-04-14T18:49:03.870536,node1,15567,92,"NODE1,15567,389,92",18,-41,13.5,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:49:05.626086,node2,10560,94,"NODE2,10560,380,94",18,-49,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:49:12.579918,node1,15568,92,"NODE1,15568,390,92",18,-41,13.5,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T18:49:17.560356,node2,10561,95,"NODE2,10561,373,95",18,-48,13.75,,15.0,0,0,3.0,17.0,0,0,91,0.0
2026-04-14T18:49:22.256077,node1,15569,91,"NODE1,15569,391,91",18,-40,13.25,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:49:40.643462,node1,15571,92,"NODE1,15571,390,92",18,-40,13.25,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T18:49:47.909639,node2,10563,95,"NODE2,10563,375,95",18,-48,13.5,,15.0,0,0,2.2,17.0,0,0,91,0.0
2026-04-14T18:49:51.284694,node1,15572,91,"NODE1,15572,391,91",18,-41,13.25,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:50:09.671483,node1,15574,92,"NODE1,15574,389,92",18,-40,13.5,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T18:50:15.018922,node2,10565,94,"NODE2,10565,376,94",18,-47,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:50:19.344531,node1,15575,92,"NODE1,15575,390,92",18,-40,13.25,,15.0,0,0,3.5,17.0,0,0,91,0.0
2026-04-14T18:50:28.030070,node2,10566,94,"NODE2,10566,377,94",18,-48,13.25,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T18:50:29.020688,node1,15576,91,"NODE1,15576,391,91",18,-40,12.75,,15.0,0,0,3.0,17.0,0,0,91,0.0
2026-04-14T18:50:38.695121,node1,15577,92,"NODE1,15577,390,92",18,-40,13.25,,15.0,0,0,1.3,17.1,0,0,91,0.0
2026-04-14T18:50:43.204150,node2,10567,94,"NODE2,10567,376,94",18,-47,14.0,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T18:50:46.448324,node1,15578,92,"NODE1,15578,390,92",18,-41,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:50:54.196780,node1,15579,92,"NODE1,15579,389,92",18,-41,13.25,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T18:50:57.298615,node2,10568,95,"NODE2,10568,375,95",18,-46,13.5,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:51:03.871568,node1,15580,92,"NODE1,15580,390,92",18,-40,13.25,,15.0,0,0,2.3,17.0,0,0,91,0.0
2026-04-14T18:51:10.314378,node2,10569,94,"NODE2,10569,376,94",18,-47,13.25,,15.0,0,0,1.1,17.1,0,0,91,0.0
2026-04-14T18:51:13.546287,node1,15581,92,"NODE1,15581,390,92",18,-41,13.0,,15.0,0,0,2.9,17.1,0,0,91,0.0
2026-04-14T18:51:22.245287,node2,10570,94,"NODE2,10570,376,94",18,-47,13.5,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:51:24.183349,node1,15582,91,"NODE1,15582,391,91",18,-40,13.25,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T18:51:32.897819,node1,15583,92,"NODE1,15583,390,92",18,-41,13.25,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:51:35.259409,node2,10571,95,"NODE2,10571,371,95",18,-46,13.25,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:51:42.572977,node1,15584,91,"NODE1,15584,391,91",18,-41,13.25,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T18:51:49.355356,node2,10572,95,"NODE2,10572,374,95",18,-47,13.5,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T18:51:51.286836,node1,15585,91,"NODE1,15585,391,91",18,-40,13.5,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:51:59.997939,node1,15586,92,"NODE1,15586,390,92",18,-40,13.5,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T18:52:02.365185,node2,10573,94,"NODE2,10573,377,94",18,-47,13.0,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T18:52:09.674881,node1,15587,91,"NODE1,15587,391,91",18,-40,13.75,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:52:16.458713,node2,10574,94,"NODE2,10574,377,94",18,-48,13.75,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T18:52:20.312971,node1,15588,91,"NODE1,15588,391,91",18,-41,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:52:28.062353,node1,15589,91,"NODE1,15589,391,91",18,-41,13.25,,15.0,0,0,2.0,17.2,0,0,91,0.0
2026-04-14T18:52:28.393947,node2,10575,94,"NODE2,10575,376,94",18,-47,13.0,,15.0,0,0,0.0,17.2,0,0,91,0.0
2026-04-14T18:52:37.736321,node1,15590,92,"NODE1,15590,389,92",18,-41,13.0,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:52:42.487528,node2,10576,94,"NODE2,10576,376,94",18,-47,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:52:46.452743,node1,15591,92,"NODE1,15591,390,92",18,-40,13.25,,15.0,0,0,2.5,17.1,0,0,91,0.0
2026-04-14T18:52:57.090081,node1,15592,91,"NODE1,15592,392,91",18,-41,13.25,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T18:52:57.662647,node2,10577,94,"NODE2,10577,379,94",18,-46,13.75,,15.0,0,0,11.8,17.1,0,0,91,0.0
2026-04-14T18:53:04.838763,node1,15593,91,"NODE1,15593,391,91",18,-41,13.0,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:53:10.674013,node2,10578,95,"NODE2,10578,372,95",18,-47,13.5,,15.0,0,0,2.7,17.1,0,0,91,0.0
2026-04-14T18:53:13.551875,node1,15594,91,"NODE1,15594,391,91",18,-40,13.25,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:53:21.302710,node1,15595,92,"NODE1,15595,390,92",18,-40,13.75,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:53:23.687620,node2,10579,95,"NODE2,10579,374,95",18,-48,13.75,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T18:53:31.941093,node1,15596,91,"NODE1,15596,391,91",18,-41,13.5,,15.0,0,0,2.1,17.0,0,0,91,0.0
2026-04-14T18:53:36.701861,node2,10580,94,"NODE2,10580,379,94",18,-47,13.5,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T18:53:39.689503,node1,15597,92,"NODE1,15597,390,92",18,-40,13.0,,15.0,0,0,2.9,17.0,0,0,91,0.0
2026-04-14T18:53:47.441768,node1,15598,92,"NODE1,15598,390,92",18,-40,13.25,,15.0,0,0,1.1,17.0,0,0,91,0.0
2026-04-14T18:53:51.875738,node2,10581,94,"NODE2,10581,376,94",18,-47,13.0,,15.0,0,0,3.4,17.1,0,0,91,0.0
2026-04-14T18:53:58.078431,node1,15599,92,"NODE1,15599,389,92",18,-41,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:54:05.829578,node1,15600,92,"NODE1,15600,390,92",18,-30,5.25,,15.0,0,0,2.1,17.0,0,0,91,0.0
2026-04-14T18:54:15.503477,node1,15601,92,"NODE1,15601,390,92",18,-41,13.5,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T18:54:18.983596,node2,10583,95,"NODE2,10583,372,95",18,-47,13.0,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:54:24.218149,node1,15602,92,"NODE1,15602,390,92",18,-40,13.5,,15.0,0,0,3.0,17.0,0,0,91,0.0
2026-04-14T18:54:34.156035,node2,10584,94,"NODE2,10584,376,94",18,-47,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:54:34.855255,node1,15603,91,"NODE1,15603,391,91",18,-41,13.75,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T18:54:45.495583,node1,15604,92,"NODE1,15604,390,92",18,-40,13.75,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T18:54:46.092724,node2,10585,95,"NODE2,10585,375,95",18,-47,13.25,,15.0,0,0,0.0,17.0,0,0,91,0.0
2026-04-14T18:54:54.207162,node1,15605,92,"NODE1,15605,390,92",18,-40,13.75,,15.0,0,0,1.1,17.1,0,0,91,0.0
2026-04-14T18:54:59.107659,node2,10586,93,"NODE2,10586,383,93",18,-47,13.75,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T18:55:01.957251,node1,15606,91,"NODE1,15606,391,91",18,-40,13.5,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T18:55:12.596341,node1,15607,92,"NODE1,15607,390,92",18,-41,13.0,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T18:55:13.199358,node2,10587,95,"NODE2,10587,375,95",18,-48,13.5,,15.0,0,0,1.2,17.1,0,0,91,0.0
2026-04-14T18:55:21.309741,node1,15608,91,"NODE1,15608,391,91",18,-41,13.25,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T18:55:28.373067,node2,10588,95,"NODE2,10588,373,95",18,-47,13.5,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T18:55:30.022345,node1,15609,92,"NODE1,15609,389,92",18,-41,13.5,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:55:38.735617,node1,15610,92,"NODE1,15610,390,92",18,-41,13.25,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T18:55:41.388289,node2,10589,94,"NODE2,10589,377,94",18,-46,13.75,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T18:55:48.415218,node1,15611,91,"NODE1,15611,391,91",18,-40,13.25,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T18:55:53.322048,node2,10590,94,"NODE2,10590,379,94",18,-48,13.75,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:55:56.162024,node1,15612,92,"NODE1,15612,390,92",18,-41,13.75,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T18:56:04.877076,node1,15613,92,"NODE1,15613,390,92",18,-41,13.25,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T18:56:08.496240,node2,10591,95,"NODE2,10591,375,95",18,-47,13.75,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T18:56:13.588193,node1,15614,92,"NODE1,15614,390,92",18,-41,12.5,,15.0,0,0,3.0,17.1,0,0,91,0.0
2026-04-14T18:56:23.264962,node1,15615,91,"NODE1,15615,391,91",18,-40,13.0,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:56:23.671723,node2,10592,94,"NODE2,10592,376,94",18,-47,13.0,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T18:56:31.976578,node1,15616,92,"NODE1,15616,390,92",18,-41,13.25,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T18:56:36.683625,node2,10593,95,"NODE2,10593,375,95",18,-46,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:56:42.617311,node1,15617,91,"NODE1,15617,391,91",18,-41,13.25,,15.0,0,0,2.7,17.0,0,0,91,0.0
2026-04-14T18:56:51.859457,node2,10594,93,"NODE2,10594,382,93",18,-47,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:56:53.254186,node1,15618,92,"NODE1,15618,388,92",18,-40,13.25,,15.0,0,0,10.6,17.0,0,0,91,0.0
2026-04-14T18:57:01.969644,node1,15619,92,"NODE1,15619,390,92",18,-41,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T18:57:04.872488,node2,10595,95,"NODE2,10595,375,95",18,-47,13.75,,15.0,0,0,5.4,17.1,0,0,91,0.0
2026-04-14T18:57:09.721663,node1,15620,91,"NODE1,15620,391,91",18,-40,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:57:20.045677,node2,10596,94,"NODE2,10596,377,94",18,-47,12.75,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T18:57:20.363801,node1,15621,91,"NODE1,15621,391,91",18,-41,13.0,,15.0,0,0,0.8,17.0,0,0,91,0.0
2026-04-14T18:57:28.107835,node1,15622,92,"NODE1,15622,390,92",18,-41,13.25,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T18:57:31.980504,node2,10597,94,"NODE2,10597,377,94",18,-47,14.0,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T18:57:35.856561,node1,15623,91,"NODE1,15623,391,91",18,-40,13.25,,15.0,0,0,4.0,17.1,0,0,91,0.0
2026-04-14T18:57:43.915017,node2,10598,94,"NODE2,10598,376,94",18,-49,13.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:57:46.495692,node1,15624,92,"NODE1,15624,389,92",18,-40,13.5,,15.0,0,0,5.9,17.1,0,0,91,0.0
2026-04-14T18:57:55.209774,node1,15625,92,"NODE1,15625,390,92",18,-40,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:57:55.850053,node2,10599,95,"NODE2,10599,375,95",18,-48,12.5,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T18:58:02.961527,node1,15626,91,"NODE1,15626,391,91",18,-40,13.25,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:58:08.866114,node2,10600,95,"NODE2,10600,374,95",18,-47,13.25,,15.0,0,0,2.6,17.1,0,0,91,0.0
2026-04-14T18:58:11.673741,node1,15627,91,"NODE1,15627,391,91",18,-40,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:58:21.348366,node1,15628,92,"NODE1,15628,390,92",18,-41,13.5,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T18:58:24.039918,node2,10601,94,"NODE2,10601,378,94",18,-47,13.75,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T18:58:31.025607,node1,15629,91,"NODE1,15629,391,91",18,-40,13.5,,15.0,0,0,2.2,17.1,0,0,91,0.0
2026-04-14T18:58:35.973229,node2,10602,94,"NODE2,10602,376,94",18,-47,13.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:58:39.738569,node1,15630,92,"NODE1,15630,390,92",18,-41,12.75,,15.0,0,0,4.3,17.1,0,0,91,0.0
2026-04-14T18:58:47.908345,node2,10603,94,"NODE2,10603,379,94",18,-48,13.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:58:48.451157,node1,15631,91,"NODE1,15631,392,91",18,-41,13.25,,15.0,0,0,0.9,17.1,0,0,91,0.0
2026-04-14T18:58:57.166104,node1,15632,92,"NODE1,15632,387,92",18,-41,13.0,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T18:59:03.082866,node2,10604,95,"NODE2,10604,372,95",18,-47,13.75,,15.0,0,0,2.6,17.1,0,0,91,0.0
2026-04-14T18:59:04.914277,node1,15633,91,"NODE1,15633,393,91",18,-41,13.5,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T18:59:12.665889,node1,15634,92,"NODE1,15634,390,92",18,-40,13.5,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T18:59:15.017840,node2,10605,95,"NODE2,10605,375,95",18,-47,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:59:22.339885,node1,15635,91,"NODE1,15635,391,91",18,-40,14.0,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T18:59:30.092606,node1,15636,92,"NODE1,15636,390,92",18,-31,3.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T18:59:38.803615,node1,15637,91,"NODE1,15637,391,91",18,-40,13.5,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T18:59:42.126520,node2,10607,95,"NODE2,10607,375,95",18,-47,13.5,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T18:59:47.522861,node1,15638,92,"NODE1,15638,389,92",18,-41,13.25,,15.0,0,0,2.7,17.0,0,0,91,0.0
2026-04-14T18:59:55.266705,node1,15639,92,"NODE1,15639,390,92",18,-41,13.5,,15.0,0,0,2.2,17.1,0,0,91,0.0
2026-04-14T18:59:56.223014,node2,10608,95,"NODE2,10608,373,95",18,-47,13.75,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T19:00:04.942419,node1,15640,91,"NODE1,15640,392,91",18,-40,13.0,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T19:00:10.315382,node2,10609,94,"NODE2,10609,378,94",18,-48,13.5,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T19:00:12.692672,node1,15641,92,"NODE1,15641,390,92",18,-40,13.5,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T19:00:22.371205,node1,15642,91,"NODE1,15642,391,91",18,-41,13.5,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T19:00:25.492418,node2,10610,94,"NODE2,10610,378,94",18,-47,13.5,,15.0,0,0,4.2,17.1,0,0,91,0.0
2026-04-14T19:00:30.119978,node1,15643,92,"NODE1,15643,390,92",18,-41,13.25,,15.0,0,0,0.5,17.1,0,0,91,0.0
