timestamp,node_id,soil_pct,payload_bytes,rtt_cloud_ms,jitter_ms,cpu_percent,ram_percent
1772084898.0374646,node1,48,50,125.1497,0.5753,0.0,3.7
1772084902.9492564,node2,100,50,125.0076,0.1805,0.0,3.7
1772084908.2944498,node1,72,50,124.9602,0.1895,0.0,3.7
1772084915.302545,node2,100,50,125.2205,0.2129,0.1,3.7
1772084918.671483,node1,60,50,125.8273,0.8671,0.0,3.7
1772084927.4501975,node2,100,50,125.2949,0.0744,0.1,3.7
1772084928.2641242,node1,69,50,125.0138,0.8135,0.0,3.7
1772084949.1382437,node1,73,50,124.8519,0.1619,0.0,3.7
1772084951.520199,node2,100,50,125.0424,0.2525,0.1,3.7
1772084960.213896,node1,80,50,124.7764,0.0756,0.0,3.7
1772084965.0558324,node2,100,50,126.0209,0.9785,0.0,3.7
1772084970.6208174,node1,76,50,124.6653,0.1111,0.0,3.7
1772084976.5132685,node2,100,50,124.7683,1.2527,0.0,3.7
1772084980.7224507,node1,85,50,124.0921,0.5732,0.0,3.7
1772084989.3094416,node1,93,50,125.8626,1.7705,0.0,3.7
1772084990.2266188,node2,100,50,124.5425,0.2258,0.0,3.7
1772084998.2323587,node1,72,50,124.9464,0.9162,0.0,3.7
1772085001.949749,node2,100,50,123.0133,1.5292,0.0,3.7
1772085007.5075448,node1,87,50,124.0726,0.8738,0.0,3.7
1772085013.4963088,node2,100,50,123.7261,0.7129,0.0,3.7
1772085016.0722013,node1,89,50,124.6939,0.6213,0.0,3.7
1772085025.5230675,node1,82,50,124.7263,0.0324,0.0,3.7
1772085027.043814,node2,100,50,124.6808,0.9546,0.0,3.7
1772085035.2257686,node1,100,51,124.4831,0.2432,0.1,3.7
1772085040.730083,node2,100,50,125.1838,0.5031,0.0,3.7
1772085045.3231132,node1,85,50,125.0768,0.5937,0.0,3.7
1772085053.13525,node2,100,50,124.8,0.3839,0.0,3.7
1772085053.8092394,node1,93,50,123.9052,1.1716,0.4,3.7
1772085065.734217,node2,100,50,125.0741,0.2742,0.0,3.7
1772085074.0925703,node1,85,50,124.6703,0.7651,0.0,3.7
1772085078.1467552,node2,100,50,124.7878,0.2863,0.1,3.7
1772085085.179279,node1,98,50,124.7623,0.092,0.0,3.7
1772085091.4186985,node2,100,50,124.3107,0.4771,0.0,3.7
1772085094.009313,node1,100,51,124.0718,0.6905,0.1,3.7
1772085102.6677325,node1,100,51,124.2936,0.2217,0.0,3.7
1772085105.0281682,node2,100,50,125.1006,0.7899,0.0,3.7
1772085111.7966828,node1,92,50,124.8462,0.5527,0.0,3.7
1772085118.4992838,node2,100,50,125.4351,0.3345,0.0,3.7
1772085121.9253356,node1,100,51,125.8726,1.0264,0.0,3.7
1772085130.9284806,node1,100,51,124.8679,1.0047,0.0,3.7
1772085131.2737985,node2,100,50,124.6512,0.7839,0.0,3.7
1772085140.6855447,node1,100,51,124.4097,0.4582,0.0,3.7
1772085144.503644,node2,100,50,124.9633,0.3121,0.0,3.7
1772085151.5507443,node1,100,51,124.862,0.4523,0.0,3.7
1772085156.7592506,node2,100,50,124.666,0.2973,0.1,3.7
1772085160.536795,node1,100,51,124.8503,0.0117,0.0,3.8
1772085167.7688665,node2,100,50,124.6085,0.0575,0.0,3.7
1772085170.6077135,node1,100,51,124.5728,0.2775,0.0,3.7
1772085180.8782446,node1,100,51,124.8543,0.2816,0.0,3.7
1772085181.6804826,node2,100,50,125.4773,0.8688,0.0,3.7
1772085188.8942358,node1,100,51,126.2183,1.364,0.0,3.7
1772085194.303323,node2,100,50,124.7168,0.7606,0.0,3.7
1772085199.0438273,node1,100,51,124.4783,1.74,0.0,3.7
1772085207.4799466,node2,100,50,125.0026,0.2859,0.0,3.7
1772085209.746215,node1,100,51,125.0541,0.5758,0.0,3.7
1772085217.911804,node1,100,51,125.0737,0.0196,0.0,3.7
1772085218.8787353,node2,100,50,124.7318,0.2708,0.0,3.7
1772085226.5812669,node1,100,51,125.4365,0.3629,0.0,3.7
1772085230.3550553,node2,100,50,125.2458,0.514,0.0,3.7
1772085236.3631542,node1,100,51,126.2581,0.8216,0.0,3.7
1772085243.0039902,node2,100,50,124.5892,0.6566,0.0,3.7
1772085245.5870464,node1,100,51,123.9266,2.3315,0.0,3.7
1772085254.0217245,node1,100,51,125.1619,1.2352,0.1,3.7
1772085256.545681,node2,100,50,124.7313,0.1421,0.0,3.7
1772085264.5271673,node1,100,51,125.6623,0.5004,0.0,3.7
1772085268.3798547,node2,100,50,125.1512,0.4199,0.1,3.7
1772085274.4575546,node1,100,51,125.5672,0.0951,0.0,3.7
1772085282.0728915,node2,100,50,125.4013,0.2501,0.0,3.7
1772085284.2473583,node1,100,51,124.98,0.5872,0.0,3.7
1772085293.092417,node2,100,50,125.5531,0.1519,0.0,3.7
1772085293.7521412,node1,100,51,125.0088,0.0288,0.0,3.7
1772085302.113749,node1,100,51,124.2268,0.782,0.0,3.7
1772085304.137213,node2,100,50,125.1605,0.3927,0.0,3.7
1772085311.0566735,node1,100,51,125.0644,0.8376,0.0,3.7
1772085316.6641817,node2,100,50,125.3202,0.1597,0.0,3.7
1772085319.603946,node1,100,51,125.0329,0.0315,0.0,3.7
1772085327.939493,node2,100,50,125.1259,0.1943,0.0,3.7
1772085329.5933075,node1,100,51,125.2456,0.2127,0.0,3.7
1772085339.6578336,node1,100,51,125.2322,0.0134,0.0,3.7
1772085340.2499764,node2,100,50,124.8643,0.2615,0.0,3.7
1772085348.1349597,node1,100,51,125.1309,0.1013,0.0,3.7
1772085352.833701,node2,100,50,124.9568,0.0925,0.0,3.7
1772085357.065324,node1,100,51,125.4463,0.3154,0.0,3.7
1772085366.3211043,node2,100,50,225.5671,100.6103,0.0,3.8
1772085366.6997776,node1,100,51,125.3688,0.0775,0.0,3.8
1772085376.4761293,node1,100,51,125.1059,0.263,0.0,3.7
1772085377.5246165,node2,100,50,125.556,100.0111,0.0,3.7
1772085386.9761806,node1,100,51,125.1488,0.0429,0.0,3.7
1772085388.7781563,node2,100,50,125.1469,0.4091,0.0,3.7
1772085397.9138143,node1,100,51,125.0241,0.1247,0.1,3.8
1772085400.3084252,node2,100,50,132.8413,7.6945,0.0,3.7
1772085407.60136,node1,100,51,125.1357,0.1116,0.0,3.7
1772085412.3764348,node2,100,50,128.0582,4.7832,0.0,3.7
1772085416.091005,node1,100,51,125.4125,0.2768,0.0,3.7
1772085424.7726116,node1,100,51,124.9604,0.452,0.0,3.7
1772085425.8445837,node2,100,50,125.6039,2.4543,0.0,3.7
1772085433.0205762,node1,100,51,125.3333,0.3729,0.0,3.7
1772085438.6694667,node2,100,50,125.6506,0.0467,0.0,3.7
1772085441.5406196,node1,100,51,125.1028,0.2306,0.0,3.7
1772085449.6161962,node1,100,51,125.0951,0.0076,0.0,3.7
1772085450.6525004,node2,100,50,125.1702,0.4804,0.0,3.7
1772085458.4946265,node1,100,51,124.4552,0.6399,0.0,3.7
1772085463.7066808,node2,100,50,125.7565,0.5863,0.0,3.7
1772085466.5740788,node1,100,51,124.4586,0.0033,0.1,3.7
1772085475.4537764,node1,100,51,124.9733,0.5147,0.0,3.7
1772085477.3965063,node2,100,50,133.9025,8.146,0.0,3.7
1772085485.4933932,node1,100,51,125.0942,0.1209,0.0,3.7
1772085491.1888158,node2,100,50,124.872,9.0306,0.0,3.7
1772085494.2182927,node1,100,51,124.0463,1.0478,0.0,3.7
1772085504.1559417,node1,100,51,125.0927,1.0464,0.1,3.7
1772085504.5416558,node2,100,50,125.041,0.169,0.0,3.7
1772085512.536593,node1,100,51,125.1323,0.0396,0.0,3.7
1772085517.1080742,node2,100,50,125.5877,0.5467,0.0,3.7
1772085520.6265187,node1,100,51,125.2966,0.1643,0.0,3.7
1772085528.8277812,node1,100,51,123.513,1.7836,0.0,3.7
1772085529.5774333,node2,100,50,125.3002,0.2875,0.0,3.7
1772085539.0155373,node1,100,51,125.3006,1.7877,0.0,3.7
1772085541.9255104,node2,100,50,125.0052,0.2949,0.0,3.7
1772085548.7865644,node1,100,51,125.1798,0.1209,0.0,3.7
1772085554.7483654,node2,100,50,125.0939,0.0887,0.0,3.7
1772085557.8398128,node1,100,51,125.8874,0.7076,0.1,3.7
1772085566.912502,node1,100,51,126.2455,0.3581,0.0,3.7
1772085567.700678,node2,100,50,124.6922,0.4017,0.0,3.7
1772085575.2452376,node1,100,51,125.0525,1.193,0.0,3.7
1772085581.3886435,node2,100,50,124.0909,0.6013,0.0,3.7
1772085585.4346488,node1,100,51,126.1168,1.0643,0.0,3.7
1772085592.6552281,node2,100,50,124.9177,0.8268,0.0,3.7
1772085595.2406633,node1,100,51,124.8701,1.2467,0.0,3.7
1772085604.6538682,node1,100,51,125.133,0.263,0.0,3.7
1772085605.2369385,node2,100,50,125.1416,0.2239,0.0,3.7
1772085615.5744555,node1,100,51,125.1295,0.0036,0.0,3.7
1772085617.2153327,node2,100,50,124.8374,0.3042,0.2,3.7
1772085625.3661432,node1,100,51,125.1373,0.0079,0.0,3.7
1772085628.9553082,node2,100,50,124.9762,0.1388,0.1,3.7
1772085634.598026,node1,100,51,124.8865,0.2508,0.0,3.7
1772085639.9810576,node2,100,50,125.4196,0.4435,0.0,3.7
1772085645.2229588,node1,100,51,124.1872,0.6993,0.0,3.7
1772085651.224733,node2,100,50,125.849,0.4294,0.0,3.7
1772085654.0690482,node1,100,51,125.2017,1.0145,0.0,3.7
1772085664.4453056,node2,100,50,124.6309,1.2181,0.0,3.7
1772085671.7960808,node1,100,51,125.1132,0.0885,0.0,3.7
1772085677.3663075,node2,100,50,125.0477,0.4168,0.0,3.7
1772085681.8522131,node1,100,51,124.8772,0.236,0.0,3.7
1772085688.5450172,node2,100,50,125.1402,0.0925,0.0,3.7
1772085690.4535997,node1,100,51,125.1214,0.2441,0.0,3.7
1772085699.3552368,node1,100,51,124.577,0.5443,0.1,3.7
1772085701.0716662,node2,100,50,124.9404,0.1998,0.0,3.7
1772085708.4377525,node1,100,51,125.103,0.526,0.0,3.7
1772085712.5495985,node2,100,50,125.0501,0.1097,0.0,3.7
1772085719.03755,node1,100,51,124.989,0.114,0.0,3.7
1772085725.8232455,node2,100,50,125.0422,0.0079,0.0,3.7
1772085729.4514773,node1,100,51,125.097,0.108,0.1,3.7
1772085737.9450204,node2,100,50,125.072,0.0298,0.0,3.7
1772085738.393275,node1,100,51,124.9268,0.1702,0.0,3.7
1772085749.3433764,node1,100,51,125.1054,0.1786,0.0,3.7
1772085750.8835568,node2,100,50,124.0768,0.9952,0.0,3.7
1772085757.3565538,node1,100,51,125.541,0.4356,0.0,3.7
1772085762.9530394,node2,100,50,126.8108,2.7339,0.0,3.7
1772085767.6232128,node1,100,51,125.0274,0.5136,0.1,3.7
1772085774.906762,node2,100,50,124.9363,1.8744,0.0,3.7
1772085777.9346433,node1,100,51,125.519,0.4916,0.1,3.7
1772085786.3467748,node2,100,50,124.0559,0.8805,0.0,3.7
1772085787.3141012,node1,100,51,125.2475,0.2716,0.0,3.7
1772085796.3850646,node1,100,51,125.2012,0.0463,0.0,3.7
1772085797.8318415,node2,100,50,125.4246,1.3688,0.2,3.7
1772085805.1636612,node1,100,51,125.6299,0.4287,0.0,3.7
1772085809.061694,node2,100,50,124.4378,0.9868,0.1,3.7
1772085813.5265684,node1,100,51,126.1618,0.5319,0.0,3.7
1772085821.2056606,node2,100,50,124.7685,0.3307,0.0,3.7
1772085822.656128,node1,100,51,124.8083,1.3535,0.0,3.7
1772085830.7279677,node1,100,51,125.0706,0.2623,0.0,3.7
1772085834.6705499,node2,100,50,125.1101,0.3417,0.0,3.7
1772085840.1682491,node1,100,51,124.6738,0.3967,0.0,3.7
1772085846.911317,node2,100,50,126.3249,1.2147,0.0,3.7
1772085848.4701753,node1,100,51,126.0042,1.3304,0.0,3.7
1772085858.08848,node1,100,51,126.7259,0.7217,0.0,3.7
1772085859.6180637,node2,100,50,126.3609,0.036,0.0,3.7
1772085867.283077,node1,100,51,126.509,0.217,0.0,3.7
1772085871.1130066,node2,100,50,126.4956,0.1347,0.0,3.7
1772085883.9753895,node2,100,50,126.4341,0.0615,0.0,3.8
1772085885.5321267,node1,100,51,125.7734,0.7355,0.0,3.7
1772085896.5011182,node1,100,51,125.0017,0.7718,0.0,3.7
1772085897.0147781,node2,100,50,127.1014,0.6673,0.0,3.7
1772085904.6233046,node1,100,51,126.6918,1.6901,0.0,3.7
1772085909.1537843,node2,100,50,130.4634,3.3619,0.0,3.7
1772085915.1295056,node1,100,51,126.9188,0.227,0.0,3.7
1772085920.361703,node2,100,50,126.5416,3.9217,0.0,3.7
1772085925.2433436,node1,100,51,126.4274,0.4914,0.0,3.7
1772085933.5730326,node1,100,51,126.4544,0.0269,0.0,3.7
1772085934.2382357,node2,100,50,126.4765,0.0651,0.0,3.7
1772085944.0408862,node1,100,51,125.5307,0.9236,0.1,3.7
1772085946.2758358,node2,100,50,127.5604,1.0839,0.1,3.7
1772085953.3855577,node1,100,51,126.3821,0.8514,0.0,3.7
1772085959.251594,node2,100,50,126.534,1.0264,0.0,3.7
1772085962.2437863,node1,100,51,126.59,0.2079,0.0,3.7
1772085972.4901333,node1,100,51,125.7606,0.8295,0.0,3.7
1772085980.8408792,node1,100,51,125.9336,0.1731,0.1,3.7
1772085984.2566886,node2,100,50,127.1787,0.6447,0.0,3.7
1772085989.7103143,node1,100,51,126.3711,0.4375,0.0,3.7
1772085995.7044713,node2,100,50,127.2249,0.0463,0.0,3.7
1772085999.3252401,node1,100,51,126.7052,0.334,0.0,3.7
1772086022.1056352,node2,100,50,127.239,0.0141,0.0,3.7
1772086027.2229688,node1,62,50,126.4207,0.2844,0.0,3.7
1772086035.9560058,node2,100,50,127.2311,0.0079,0.1,3.7
1772086037.091034,node1,46,50,126.2412,0.1795,0.0,3.7
1772086047.239966,node1,87,50,125.8876,0.3536,0.0,3.7
1772086049.1629658,node2,100,50,124.4082,2.8229,0.1,3.7
1772086057.3664942,node1,100,51,126.5984,0.7107,0.0,3.7
1772086061.337703,node2,100,50,125.5991,1.1909,0.0,3.7
1772086068.0497696,node1,80,50,126.5931,0.0052,0.0,3.7
1772086074.213578,node2,100,50,126.7924,1.1933,0.0,3.7
1772086078.6575906,node1,100,51,126.8535,0.2604,0.0,3.7
1772086085.960447,node2,100,50,125.8609,0.9315,0.0,3.7
1772086088.5484936,node1,100,51,126.4822,0.3712,0.0,3.7
1772086098.142116,node1,100,51,126.457,0.0253,0.0,3.7
1772086099.6167095,node2,100,50,126.5612,0.7002,0.0,3.7
1772086109.0895824,node1,100,51,127.131,0.674,0.0,3.7
1772086113.4641511,node2,100,50,126.6236,0.0625,0.1,3.7
1772086117.7977881,node1,53,50,126.6146,0.5164,0.0,3.7
1772086125.8492131,node2,100,50,126.7087,0.0851,0.0,3.7
1772086126.3310573,node1,70,50,126.6687,0.0541,0.0,3.7
1772086136.332596,node1,6,49,126.8413,0.1726,0.0,3.7
1772086138.010791,node2,100,50,126.3115,0.3972,0.1,3.7
1772086150.0930564,node2,100,50,125.4945,0.8171,0.0,3.7
1772086156.7965631,node1,10,50,127.1899,0.3486,0.0,3.7
1772086162.46172,node2,100,50,126.4405,0.946,0.0,3.7
1772086167.595385,node1,13,50,126.6499,0.54,0.0,3.7
1772086175.7414782,node2,100,50,126.539,0.0985,0.1,3.7
1772086177.1207244,node1,9,49,565.9835,439.3337,0.0,3.7
1772086187.0751665,node1,88,50,126.0047,439.9788,0.0,3.7
1772086187.53422,node2,100,50,126.6465,0.1075,0.0,3.7
1772086197.874617,node1,18,50,126.6284,0.6237,0.0,3.7
1772086199.374866,node2,100,50,127.3897,0.7432,0.3,3.7
1772086206.7484527,node1,27,50,126.7121,0.0837,0.0,3.7
1772086213.2380774,node2,100,50,127.2156,0.174,0.0,3.7
1772086216.2270174,node1,40,50,126.6675,0.0446,0.0,3.7
1772086224.7242026,node2,100,50,126.5051,0.7105,0.0,3.7
1772086226.566795,node1,38,50,126.0934,0.5741,0.1,3.7
1772086236.7328954,node2,100,50,125.6435,0.8616,0.0,3.7
1772086237.6395001,node1,41,50,127.1076,1.0142,0.0,3.7
1772086247.5926468,node1,53,50,127.023,0.0846,0.0,3.7
1772086248.2451031,node2,100,50,127.1763,1.5328,0.0,3.7
1772086258.3989618,node1,62,50,124.4638,2.5592,0.0,3.7
1772086261.075275,node2,100,50,126.554,0.6223,0.0,3.7
1772086268.1092267,node1,64,50,126.2095,1.7457,0.0,3.7
1772086273.9728925,node2,100,50,126.6651,0.1111,0.0,3.7
1772086278.8146744,node1,77,50,125.7031,0.5064,0.0,3.7
1772086285.1650686,node2,100,50,125.7415,0.9236,0.1,3.7
1772086288.2102165,node1,81,50,126.7209,1.0178,0.0,3.7
1772086297.5064304,node1,100,51,126.6375,0.0834,0.0,3.7
1772086298.663026,node2,100,50,126.5275,0.7861,0.0,3.7
1772086306.0266345,node1,100,51,128.6106,1.9732,0.0,3.7
1772086311.74287,node2,100,50,126.4968,0.0308,0.1,3.7
1772086314.825775,node1,100,51,126.6496,1.961,0.0,3.7
1772086324.4736273,node2,100,50,127.2533,0.7565,0.0,3.7
1772086324.9339697,node1,100,51,126.6394,0.0103,0.0,3.7
1772086335.0207343,node1,100,51,127.1682,0.5288,0.0,3.7
1772086337.6754181,node2,100,49,126.0974,1.1559,0.0,3.7
1772086344.0261097,node1,100,51,125.7787,1.3895,0.0,3.7
1772086349.7985618,node2,100,49,127.5296,1.4322,0.0,3.7
1772086353.4838943,node1,30,50,127.0125,1.2338,0.0,3.7
1772086360.9276512,node2,100,50,126.5831,0.9465,0.0,3.7
1772086363.0052726,node1,68,50,126.4961,0.5164,0.1,3.7
1772086371.5638494,node1,100,51,126.4889,0.0072,0.0,3.7
1772086372.3484914,node2,100,50,126.682,0.0989,0.0,3.7
1772086382.0810797,node1,100,51,126.6148,0.1259,0.0,3.7
1772086385.2731326,node2,100,50,126.4801,0.2019,0.1,3.7
1772086392.0485215,node1,100,51,126.5936,0.0212,2.9,4.3
1772086396.8479,node2,100,50,126.4699,0.0103,0.0,4.1
1772086400.4138672,node1,100,51,126.6816,0.088,0.0,4.0
1772086408.2469993,node2,100,50,126.0839,0.386,0.0,3.9
1772086411.3772612,node1,100,51,126.4307,0.2508,0.2,3.8
1772086421.2235687,node1,100,51,127.1479,0.7172,0.0,3.8
1772086421.819195,node2,100,50,130.563,4.4792,0.0,3.8
1772086430.0980234,node1,100,51,126.5829,0.5651,0.0,3.8
1772086433.0857446,node2,100,50,126.4944,4.0686,0.0,3.8
1772086438.4794033,node1,100,51,126.5092,0.0737,0.0,3.8
1772086444.649627,node2,100,50,126.5323,0.0379,0.0,3.8
1772086447.3343472,node1,100,51,126.3921,0.1171,0.0,3.8
1772086456.774436,node1,100,51,126.4694,0.0772,0.0,3.8
1772086457.6590326,node2,100,50,126.41,0.1223,0.0,3.8
1772086464.9213204,node1,100,51,126.1761,0.2933,0.0,3.8
1772086469.9846969,node2,100,50,126.4968,0.0868,0.0,3.8
1772086474.8953302,node1,100,51,126.5965,0.4203,0.1,3.8
1772086492.193701,node1,100,51,126.6618,0.0653,0.0,3.8
1772086495.9788904,node2,100,50,126.3804,0.1163,0.1,3.8
1772086502.0649455,node1,100,51,125.5875,1.0743,0.0,3.8
1772086507.1800363,node2,100,50,126.6029,0.2224,0.0,3.8
1772086511.1586661,node1,88,50,126.7169,1.1294,0.0,3.8
1772086518.5721152,node2,100,50,125.8974,0.7055,0.0,3.7
1772086522.0554547,node1,100,51,126.3676,0.3493,0.0,3.7
1772086530.0453699,node2,100,50,126.5769,0.6795,0.0,3.7
1772086533.0462177,node1,100,51,126.3442,0.0234,0.0,3.7
1772086541.459847,node2,100,50,126.4894,0.0875,0.0,3.7
1772086542.5993276,node1,100,51,127.0177,0.6735,0.0,3.7
1772086550.643724,node1,100,51,127.5373,0.5195,0.0,3.6
1772086554.93357,node2,100,50,128.3808,1.8914,0.0,3.6
1772086561.1289003,node1,83,50,127.2206,0.3166,0.0,3.6
1772086568.213901,node2,100,50,126.1446,2.2361,0.0,3.7
1772086570.5771039,node1,100,51,126.3576,0.8631,0.1,3.7
1772086578.700674,node1,100,51,127.4378,1.0803,0.0,3.7
1772086580.0350738,node2,100,50,126.5726,0.428,0.0,3.7
1772086587.3816645,node1,100,51,125.1411,2.2967,0.0,3.7
1772086593.949371,node2,100,50,126.9879,0.4153,0.0,3.7
1772086595.5640392,node1,100,51,127.1374,1.9963,0.0,3.7
1772086605.2626522,node1,100,51,127.1508,0.0134,0.0,3.7
1772086606.5806835,node2,100,50,127.1145,0.1266,0.2,3.7
1772086613.9275303,node1,50,50,127.311,0.1602,0.0,3.7
1772086619.6553092,node2,100,50,125.0269,2.0876,0.0,3.7
1772086622.9295716,node1,75,50,127.3978,0.0868,0.1,3.9
1772086631.9071343,node2,100,50,132.1373,7.1104,0.0,3.8
1772086632.2565207,node1,90,50,127.5299,0.1321,0.0,3.8
1772086641.1321545,node1,75,50,125.0813,2.4486,0.1,3.7
1772086645.0938458,node2,100,50,127.1176,5.0197,0.0,3.7
1772086649.3148296,node1,85,50,127.2225,2.1412,0.1,3.7
1772086656.1234002,node2,100,50,126.9257,0.1919,0.0,3.7
1772086659.073027,node1,84,50,126.9431,0.2794,0.0,3.7
1772086668.9840174,node2,100,50,126.761,0.1647,0.0,3.7
1772086669.2239232,node1,100,51,126.2763,0.6669,0.0,3.7
1772086679.8396754,node1,100,51,126.8423,0.566,0.0,3.7
1772086680.821207,node2,100,50,126.5678,0.1931,0.0,3.7
1772086689.0841453,node1,100,51,126.6143,0.2279,0.1,3.7
1772086694.1065454,node2,100,50,126.1742,0.3936,0.0,3.7
1772086698.171548,node1,79,50,126.7304,0.1161,0.0,3.7
1772086706.5400841,node2,100,50,125.9279,0.2463,0.0,3.7
1772086707.908867,node1,87,50,127.3632,0.6328,0.0,3.7
1772086716.106911,node1,100,51,126.5378,0.8254,0.0,3.7
1772086717.8556788,node2,100,50,126.6997,0.7718,0.0,3.7
1772086724.4233255,node1,100,51,126.5082,0.0296,0.0,3.7
1772086729.4677527,node2,100,50,126.7483,0.0486,0.0,3.7
1772086734.356211,node1,100,51,126.869,0.3607,0.0,3.7
1772086741.420289,node2,100,50,126.8303,0.082,0.0,3.7
1772086742.5527983,node1,100,51,128.0591,1.1902,0.0,3.7
1772086751.7196157,node1,100,51,126.8747,1.1845,0.0,3.7
1772086753.5906086,node2,100,50,131.5703,4.74,0.0,3.7
1772086760.397797,node1,100,51,126.4691,0.4056,0.0,3.7
1772086764.7612352,node2,100,50,124.4919,7.0784,0.0,3.6
1772086768.7797263,node1,100,51,126.601,0.1318,0.1,3.7
1772086775.8682818,node2,100,50,126.7126,2.2206,0.0,3.7
1772086778.9723487,node1,87,50,127.3839,0.783,0.0,3.7
1772086787.151982,node2,100,50,125.4532,1.2593,0.0,3.7
1772086790.0952935,node1,100,51,126.3313,1.0526,0.0,3.7
1772086798.7978094,node2,100,50,126.5779,1.1246,0.0,3.7
1772086799.7540386,node1,100,51,126.4706,0.1392,0.0,3.7
1772086808.2998803,node1,100,51,127.0616,0.591,0.0,3.7
1772086810.3954287,node2,100,50,126.5857,0.0079,0.0,3.6
1772086819.1790423,node1,100,51,126.6267,0.4349,0.0,3.6
1772086822.8145533,node2,100,50,126.704,0.1183,0.0,3.7
1772086829.1126,node1,100,51,126.5943,0.0324,0.0,3.7
1772086834.6750093,node2,100,50,126.5793,0.1247,0.0,3.7
1772086839.3692482,node1,100,51,125.9239,0.6704,0.1,3.7
1772086848.565004,node2,63,49,126.601,0.0217,0.0,3.7
1772086850.1137252,node1,100,51,126.6484,0.7246,0.0,3.7
1772086859.230047,node1,100,50,126.9844,0.3359,0.0,3.7
1772086861.0714839,node2,76,49,126.3216,0.2794,0.0,3.7
1772086867.4332411,node1,100,51,126.6048,0.3796,0.0,3.7
1772086874.211513,node2,43,49,126.8063,0.4847,0.0,3.7
1772086876.4839828,node1,100,51,126.5938,0.011,0.0,3.7
1772086886.2180986,node2,44,49,126.6356,0.1707,0.0,3.6
1772086886.797765,node1,100,51,127.0678,0.474,0.0,3.7
1772086897.711848,node1,100,51,126.5724,0.4954,0.0,3.7
1772086898.0956218,node2,45,49,126.6012,0.0343,0.0,3.7
1772086906.6014879,node1,100,51,126.9741,0.4017,0.0,3.7
1772086910.0543847,node2,46,49,126.6565,0.0553,0.0,3.7
1772086916.0945776,node1,100,51,126.0996,0.8745,0.0,3.7
1772086922.5215282,node2,47,49,126.1661,0.4904,0.1,3.7
1772086924.4429612,node1,100,51,125.6421,0.4575,0.0,3.7
1772086934.5686884,node1,100,51,126.7722,1.1301,0.0,3.7
1772086936.4893732,node2,46,49,126.5624,0.3963,0.0,3.7
1772086942.712254,node1,100,51,126.025,0.7472,0.0,3.7
1772086948.177666,node2,47,49,127.0745,0.5121,0.0,3.7
1772086953.3916523,node1,100,51,126.5051,0.4802,0.0,3.7
1772086961.9729083,node2,46,49,126.6739,0.4005,0.0,3.7
1772086966.7448225,node1,100,51,2945.6308,2819.1257,0.0,3.7
1772086974.592891,node1,100,51,126.7548,2818.876,0.0,3.7
1772086975.6147091,node2,45,49,126.9844,0.3104,0.0,3.7
1772086983.5611243,node1,100,51,126.1079,0.6468,0.0,3.7
1772086987.593513,node2,44,49,127.0754,0.0911,0.0,3.7
1772086994.09064,node1,100,51,126.5419,0.4339,0.0,3.7
1772087001.287557,node2,59,49,126.6463,0.4292,0.0,3.7
1772087004.6087132,node1,100,51,126.5857,0.0439,0.0,3.7
1772087013.614112,node2,59,49,125.5648,1.0815,0.0,3.7
1772087014.1658711,node1,100,51,127.2628,0.6771,0.5,3.7
1772087023.3656402,node1,100,51,125.0398,2.223,0.0,3.7
1772087026.984965,node2,43,49,126.6406,1.0757,0.0,3.7
1772087031.4766328,node1,100,51,126.8523,1.8125,0.0,3.7
1772087040.1387565,node2,100,50,126.6022,0.0384,0.0,3.7
1772087040.3210812,node1,100,51,126.9646,0.1123,0.0,3.7
1772087050.2925072,node1,100,51,126.7965,0.1681,0.0,3.7
1772087054.0394473,node2,93,49,126.1103,0.4919,0.0,3.7
1772087065.1389673,node2,53,49,126.7083,0.598,0.0,3.7
1772087069.48641,node1,100,51,130.6822,3.8857,0.0,3.7
1772087076.3409567,node2,76,49,127.0881,0.3798,0.0,3.8
1772087077.7159111,node1,100,51,126.6081,4.0741,0.2,3.8
1772087087.7483408,node1,100,51,126.6985,0.0904,0.0,3.7
1772087089.344309,node2,78,49,126.7669,0.3211,0.0,3.7
1772087095.8031552,node1,100,51,125.7968,0.9017,0.0,3.7
1772087100.4938233,node2,70,49,126.5495,0.2174,0.0,3.7
1772087105.134745,node1,100,51,124.8033,0.9935,0.1,4.3
1772087112.4269974,node2,76,49,126.9336,0.3841,0.0,4.0
1772087113.9930773,node1,100,51,127.0406,2.2373,0.0,3.9
1772087123.4743695,node1,100,51,126.5996,0.4411,0.0,3.7
1772087126.252828,node2,74,49,127.2984,0.3648,0.1,3.7
1772087133.7583952,node1,100,51,126.5135,0.0861,0.0,3.7
1772087137.641558,node2,78,49,126.4498,0.8485,0.0,3.7
1772087144.3275018,node1,100,51,126.5972,0.0837,0.0,3.7
1772087148.830617,node2,72,49,126.6022,0.1523,0.0,3.7
1772087153.2864351,node1,100,51,126.6956,0.0985,0.0,3.7
1772087162.163587,node2,73,49,126.8392,0.237,0.0,3.7
1772087163.0470371,node1,100,51,129.7433,3.0477,0.0,3.6
1772087172.9978395,node1,100,51,127.2006,2.5427,0.0,3.7
1772087175.6886597,node2,71,49,126.5528,0.2863,0.0,3.7
1772087183.3503308,node1,100,51,126.4713,0.7293,0.0,3.7
1772087188.6925426,node2,86,49,126.5743,0.0215,0.0,3.7
1772087191.9042945,node1,100,51,126.6036,0.1323,0.0,3.7
